#Summary of the data
#Min.	25%	Mean	Median	75%	Max.	Var
#2.000	36.600	36.967	38.390	39.310	40.000	18.524
#Data for density plot
#X	Y(density)
0.403414580622485	6.38559238099545e-06
1.77652027524765	0.000594319779552751
3.14962596987282	0.000172890479092585
4.52273166449799	0.000133213776625916
5.89583735912316	0.000251571558054592
7.26894305374832	0.000333240094222542
8.64204874837349	0.000553832256665764
10.0151544429987	0.000733214091448731
11.3882601376238	0.000470679028938156
12.761365832249	0.000699228839658425
14.1344715268742	0.000890666036766659
15.5075772214993	0.00122527018401172
16.8806829161245	0.00142416998983012
18.2537886107497	0.00143270431027565
19.6268943053748	0.00186380977107467
21	0.00261078203224287
22.3731056946252	0.00301327235308946
23.7462113892503	0.00378619124738363
25.1193170838755	0.0041406133318347
26.4924227785007	0.00511848138620051
27.8655284731258	0.00665588887041845
29.238634167751	0.0085370023896753
30.6117398623762	0.0112971109053373
31.9848455570013	0.0140822084493249
33.3579512516265	0.0227304546975792
34.7310569462517	0.035916301648939
36.1041626408768	0.0674716274496203
37.477268335502	0.139247797237313
38.8503740301272	0.270117706358183
40.2234797247523	0.115275006058906
41.5965854193775	0.000386685677601153
