#Summary of the data
#Min.	25%	Mean	Median	75%	Max.	Var
#26.570	36.730	36.642	37.740	38.540	39.450	15.333
#Data for density plot
#X	Y(density)
19.0103018498942	0.000195415581824833
19.9436150599013	0.000554280232168054
20.8769282699083	0.00137064008150333
21.8102414799154	0.00295489056331267
22.7435546899224	0.00555371702756506
23.6768678999295	0.00910023100061574
24.6101811099365	0.0130003821192227
25.5434943199436	0.0161932472321727
26.4768075299506	0.0175939012302652
27.4101207399577	0.0167046747131911
28.3434339499648	0.013975164818169
29.2767471599718	0.0106798758327104
30.2100603699789	0.00851065195842684
31.1433735799859	0.00927478044806868
32.076686789993	0.0148096616145037
33.01	0.0267744727954069
33.9433132100071	0.0459023364562866
34.8766264200141	0.0708210264423228
35.8099396300212	0.0972893762100109
36.7432528400282	0.118878662433885
37.6765660500353	0.129306086167352
38.6098792600423	0.125298016572473
39.5431924700494	0.108194868579969
40.4765056800564	0.083229361371484
41.4098188900635	0.0569868310419325
42.3431321000705	0.0346827186830509
43.2764453100776	0.0187308924245187
44.2097585200846	0.00895977189105471
45.1430717300917	0.00378875293776601
46.0763849400987	0.00141368589941346
47.0096981501058	0.00046464777818061
